product_title,source,product_url,product_price,product_photo,product_star_rating,product_num_ratings,asin,position,device_category,price_missing,has_discount
Hisense 40-Inch Class H4 Series FHD Roku Smart TV 1080p Full HD LCD Screen,Walmart,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:10192354798058900205,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",138.0,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSPPkd9koxe3BQ68gB-fHdDNiy9jYnY-Ggzxag8bY5UHkW5FEgMtrn0y-Xhmo2mLUb8CxTqKmpHezie5okouCoe7saAGpsfP4rs9eO-Clh7pzYLOmYFcF6a,4.0,11000.0,10192354798058900205,24,tvs,False,False
TCL Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV,Best Buy,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:11990327178025120708,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",449.99,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTf5XsjLJ64bgCUb9oP4vOwVnEm5QL0lmqlupEaCOeKrlTzlFLmlhU1YmG8gAoYxCzoo5qbisALbTRtr8fQqg47Si8raQ-_OfVJ6GfnVfx-nv52CRMtf7AJ,4.7,2500.0,11990327178025120708,25,tvs,False,False
Insignia Class QF Series 4K UHD QLED Smart Fire TV,Serigrafia.eus,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:1355914197191620673,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",96.0,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQOV8Fe0JTQIUUEAUr0ZkDt2FHIMTGRHfL3s8NnkvPzT0HTPv0Y8MXcZM2a-jvD5Nue5qNqH_Ct3nW_2tXRiN7oeHLxbrc4OhAoNLPbkjA,4.6,2300.0,1355914197191620673,26,tvs,False,False
Roku 43 Inch Class Select Series 4K LED Smart TV,Target,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:2392741833318552537,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",179.99,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSXIm5T6QCfgynGe07eMe5MDZCheIkK26O8xY-dwrXUUfozhvntqUDXisMtr_19RTiAzxEk930uWx44GjuNzeKvaR7a0J6F,4.8,1800.0,2392741833318552537,27,tvs,False,False
Samsung M70H 4K Mini LED TV,Home Depot,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:709137064705644237,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",547.99,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQw0KPzsmy5WlKzW2DaYXHLT_6eNKF7E_vJcLDPXsNnSAhjDiR5XpORMjJXrHFjCymXkZl1e7Qelxho02JTP_Ia4HCm-b06zbroL5cRaOwmk6PfMOaga0S5,4.5,852.0,709137064705644237,28,tvs,False,False
LG 32 inch Class HD Lr60 Smart TV,Walmart,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:13143881039498770080,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",138.0,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcR7ku2qBxrkaDsQZO-uhfyJqr7tZ7iAyUKNTnbSd7wosemIzJ6xdlxNIpjj-IcIp1iFHQxfbfK1Lnt3iLKZ6ssYCjRjInkMSeq_ioLsfEzep4fTw3qM-RWr,4.0,479.0,13143881039498770080,29,tvs,False,False
Insignia Class FE Series LED Full HD Smart Fire TV,Best Buy,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:17293710431584403067,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",89.99,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSVUu43JXkoUOZ1vL2OtSXqx9eDtTeqH9VtZiXZAWDDZgMKnmq49dDSBRwElX9DF3c8pTurPOHuzee3hWZMJ4n7srJPbkxyfAbKLv4Nf4w7BgOZjdfDMFeDaQ,4.6,1500.0,17293710431584403067,30,tvs,False,False
Samsung Class U8000H Crystal UHD Series 4K Smart TV,Abt Electronics & Appliances,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:14656723044435888977,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",297.99,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRUE-9Pk3kzV8Jf_bv_N6p_aUxjfABMjmYhIm9hF1Plj70d_lbqFjngYisxa0NLFt-GKL8gAXLHMyAhg5Qvk-9OFDLIEV4QMSyU2Tc0Qteb,4.4,1500.0,14656723044435888977,31,tvs,False,False
Roku 32 Inch Class Select Series 1080p FHD LED Smart TV 2026,Roku,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:15773202758294030176,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",129.99,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQLAB6XLMiDx_u73nRDFxyPs6_P0Mc6qZw-KG5MpXbqZbNuWcu62q7Y-AJHZWmqpHyQ7fAHEUJbgFOge_UtUGkA9syQSR73OgJnEbEa1NFOnjPrt8Rws5Hj,4.7,728.0,15773202758294030176,32,tvs,False,False
Sony BRAVIA 8 4K HDR Smart OLED TV,Walmart - Walts TV,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:8012549815318905083,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRPZFp_dx_1qGL8PnB6qzl-M_0qSCmg6VLbxDJ-KAZlzHk29sAZAIaEOb48zJ0Cifx768GUxKUgEpoccSvvX4r-Z6d0ebW5mD084R-QoooTVX9iGZ-YIba6mw,4.6,4800.0,8012549815318905083,33,tvs,True,False
TCL Class QM6K Series QD-Mini LED QLED 4K UHD Smart Google TV,Target,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:3155069941502145608,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",499.99,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQJRGTU4be1-E5pcyqOwswp7NODPpVs_jnX4ATtTquDlo_BIIRbvxFNb-irrUQ2oSLPT5t6abjjUNr8lskTtkunuB_fNJs-,4.6,1200.0,3155069941502145608,34,tvs,False,False
"VIZIO 32"" Full HD Smart TV 1080p",BrandsMart USA,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:16587967346198481068,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",99.77,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTpIfj9e0nWc_cUkl51g08tIGQgRyij-hXvG1TiiVB6A7ZtvOuVm574ciY3kxjI-QAsYTnvc9vTX1lrce0CO0FBaOa14zaqroEjj_6eFJjt,4.2,1100.0,16587967346198481068,35,tvs,False,False
LG C6 OLED evo AI Smart 4K TV,PC Richard & Son,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:942303228639044058,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQk-36mXH-I8QZjaCHZ0MwtuCfeClHG7_FA6UD6P5x1Rz894f99M24-DYu2PFc1mN1rSTsYV0GCWlJ7V6tX5cpnnNppq9jz5Vdk3vbuq1OpIOhQ9LL6pJxk,4.8,5100.0,942303228639044058,36,tvs,True,False
Samsung S95H 4K OLED Vision AI Smart TV,Video & Audio Center,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:15842098662590589848,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQGI0NJPoQ5k-hg6bx-zZLHg-ummJ7VTDrLd6CSCc5qVy1iVMQ_rGO-dfmZW_sTYXG0jaXcKKmLqVXieCoEojJJkbMnCzY4BlCGZrYU7i02WceGs2Z29-7kiw,4.8,398.0,15842098662590589848,37,tvs,True,False
"Samsung The Frame Pro LS03HW 85"" Black 4K Neo QLED Vision AI Smart TV",Best Buy,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:2251414236249943096,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRYxekZ6xwVz8j0_sNmuXML9C3Yz0Bv3t7CRaYVXzja0XA8KcoPHj6a_Ia-UpAZMnZMsDgEj_QcZjQJeVzcm2qi2qc0GjYwYWxDZLLsh1A,4.6,289.0,2251414236249943096,38,tvs,True,False
LG G6 OLED evo AI Smart 4K TV,NFM,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:3060105255779257231,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTY22ENtLLMuH8wG5hLK9vo6PmMnmuYFeU3JUWeYIWIWW1-nQF-6L-kSlrIjqaXJNNmnhsv97QJ0WFcZ4RdpHgPbTcDS-cx8ImkmKCnBMo12r8-K7h-s5DT,4.8,3500.0,3060105255779257231,39,tvs,True,False
Samsung S90H 4K OLED Vision AI Smart TV,Abt Electronics & Appliances,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:6828524086792484865,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTY3B756xNaLQbxiT-vK6zXwQSoqlgI8vbDpIdH-jQi-_xtPUgpjP_TNAEg_WMzLImM62fHUtUOGlO6RnL7AsIwH2AYIZRlkxozslaCtGp-YzZGae1Q5u85,4.8,576.0,6828524086792484865,40,tvs,True,False
"LG 86"" UA77 Series 4K UHD LED webOS Smart TV",Rent-A-Center,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,productid:15975076822560804073,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",36.99,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRsfouFeYPWK4x2rAvRn6xpf79y-J3yXf8QCw-kIboqPWzK3UYGgbP6_YpdHUIP98snIRX_MDmJzYe3c10WQQfg7GDJJWZxyBDQ-Q2424pq2CG9nwerdNsg,3.9,304.0,15975076822560804073,1,tvs,False,False
Samsung Neo QLED 8K QN900F Vision AI Smart TV,Walmart - Video & Audio Center,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:11787212942146069195,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRNs3d7LPxVYgwrWMmrPGvNTEEyrvOc25gqNg-c1D4sONKG0BaeLD8-h2Ipwh6R5V60Hn8pOWLinVz77H4baxI8Jz2ovMA1lwFz0vEwUfYoFVbzB01Sd5aO,4.8,772.0,11787212942146069195,2,tvs,True,False
Samsung Smart TV,Macy's,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:4507017133649713457,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",237.99,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcT1boWBLEtQkBYHE2_lE1Tf4b3htVGt0dm182gP0ygtyWdvahqP5fXCxCwVrGtrix85ORLox3YOL7PmSTsk0_H9HnBaSt4PHqavlwPiWYUY1SWxHLqA7f1cPQ,4.5,9000.0,4507017133649713457,3,tvs,False,False
Samsung R95H 4K Micro RGB Smart TV,shopsilica.com,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:11859530644413307240,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSGXwFYgUAdCV8jp_K4eFI3FAzlC0OFWzi9QNBd5gCQt1sOvgwXShnmYTyce-i9XSwBGRCRmB-vaGIBLOPj0i-qnFlaCx-ppUSCjWeSqbH7r6LPzYCZQhN6yA,4.9,432.0,11859530644413307240,4,tvs,True,False
Samsung M80H 4K Mini LED TV,Best Buy,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:9641399328177804617,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",499.99,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQPk3z22ry1-7w2BYTIVnEflTFUh2g2N2i-hRxRdvfHCRWkGdHtdk52T7G40RBKWUoRGkabpHRoHkCcZNjMoqFLtBwambtrva6PVVlV038,4.7,747.0,9641399328177804617,6,tvs,False,False
Hisense M7 Series Mini-LED 4K UHD Smart Google TV,Walmart,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:17283590780765075993,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",278.0,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTpaAuUn22_-3a4eE9rEbGKXJc8nwzZ3_ifuld7hRxjj5UydLaVzW0EomLUwxuJp6yOXUlxeZ-Oqt51MfqQIWOAfz-TVx5sAqXgT4vnAPw4y5bRVZlyWqmiGw,4.6,814.0,17283590780765075993,7,tvs,False,False
Samsung The Frame LS03HE QLED 4K Vision AI Smart TV,Samsung,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:9612312253642069209,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQehO2R_imwqcBgWPZQjGAkTOPD-RFIk2Vu_9G9n6DOa9qXF3SMixfAoldCYC9GKrT2OuOnF_nvLJHMFbtTbFAnLdqXfSlJLRC0PgELoLNJCE5qu3uFTORT,4.6,232.0,9612312253642069209,8,tvs,True,False
"Samsung 55"" U8000F Series 4K Crystal UHD LED Tizen Smart TV",Rent-A-Center,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,productid:12513173057588904445,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",20.99,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcT3g-M3M7rCwEGQuzv7-LnMUXPoQ4k52n8oTUsshV1_dju3tEJeHmeyIthrrn3qOeae3Pl1UxwWhV2gW_nv3QP8u4dWpfOowKOhtxsO_BxopFaPC8uzNAgW3g,4.5,21000.0,12513173057588904445,10,tvs,False,False
SYLVOX Outdoor TV 55 inch Waterproof Smart TV 4K Hdr 10,Sylvox TV,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:12888685540642423102,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS8hObJYG4V5N2y-M0zN-slY4bfVs_KtrLNWsg8MN5XJa0G9Hpt1gbAHwMkexUpF5eDMVxyx28RUtzlaPwdZZN9kBmQBDW0ww5VKpKubmYhkGu7XCCEiVYF,4.4,179.0,12888685540642423102,11,tvs,True,False
Roku Smart TV 2025 Select Series,Best Buy,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:4985468153366532407,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",99.99,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRnlcb_o5bDZeSr2eCw9aESriuCFixNoGWCZQSjjt1AKmltcLtgT4l-BRZ3byQe6K2qpNTwGEwbQH-ac-Ae1C0f6dfFGtQonmbcCNVmSIo2LBccKPGDe6A2IA,4.7,578.0,4985468153366532407,12,tvs,False,False
LG Class Nano 4K UHD AI NU70 Smart TV,Walmart - Electronic Express,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:13350496519700393353,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",279.95,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRpjn5VI77kdehxtggodwRA37eWP-j-zZEo2VvT_I2miXX6sIC6oO1T1rzs3_zrCeznGbGIiTdT4eh1ZnhSUFipt1DLn0DbGtvc1a2UnkVa,4.6,98.0,13350496519700393353,13,tvs,False,False
"TCL 43"" Class Q-Series QLED 4K UHD Smart Google TV 43q651g",Macy's,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:13118284459683931034,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",288.95,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRtKdmd-J2cZ1Y7WXpV-4BInVf0iQVQV7qlcE_C1qdXW9r8XTETymyYDzudU1ipaGFteNIAiQN-ksiMofYpE2rEtJ4JDejK1ubdHP2Q2etn-eZsvRn7KeRvww,4.5,6400.0,13118284459683931034,14,tvs,False,False
Samsung The Frame Pro Neo QLED 4K Smart TV,HSN,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:42137165957082836,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcR9wig194CG1QVAFjzOVV8QK5bDg0lOkhgDejjyM6tG5Fi5gSM8dZlarAqWqH6LpbgmvAJZsmSq1ipBwTZwy9BY-hOZfszzzQ,4.4,1400.0,42137165957082836,15,tvs,True,False
Westinghouse 40 inch FHD LED Smart TV,BJ's Wholesale Club,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:6413124269416538392,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",149.99,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSgkRBOGaCGppg6LyM4LscSdYaYeAdWHsWjgsD4S5yrYHr2LO1cLk0ognfjCV40YaMF-vZUK4Ts5tI_x8Xl4P7T5LRrxjnTcnZ-cg572wNO8EZcKb6yu0dEzw,4.7,967.0,6413124269416538392,16,tvs,False,False
Hisense Class S7 Canvas Series 4K QLED Google Smart TV,Best Buy,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:13661735059967947285,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",797.99,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR42mKj3mPELmInJ2N9WQngliRqZqZ3epGIZyvVqBckcjs73HN7NIdkJRDS2IkNNCmnS2cVN4N13g2c_sDMfpvcPvsmsuSBrJHQrcuTHhU,4.8,330.0,13661735059967947285,17,tvs,False,False
Sony BRAVIA XR A90K 4K HDR OLED TV with Smart Google TV,Walmart - Datavision Computer Video,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:9473015419603777358,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",959.0,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRwmRlx-_7A4zuZrEkahw5Til82pzGuMawxZzAJ-4kUYSl9gsexGXwfSUwCncNYZuP-DLeqHNB9moCY61DJ76hkCIhLq2ZXSTPRL0AsYIqSQoxXWr9ZisCV,4.6,3700.0,9473015419603777358,18,tvs,False,False
"Samsung 50"" UHD 4K Smart TV",Rent-A-Center,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,productid:17170401089283312115,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",20.99,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSBXhQJWucmU2n9AcC2NQZGAMPXhvtc4AjHkXWdmooUR48e0LeqUzyUiC_tnvkSj4RjACAnH0ue3-G69YKN-ylV0kmj1_8DSD9cZAH2gPhgWfaoLUnTeXQn1g,4.1,9700.0,17170401089283312115,19,tvs,False,False
Samsung Crystal U8000F Smart 4K UHD TV,cityhome.com,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:17994852083683741176,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",379.99,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS0tlus-G36xRRLQQxMWadqlafiOvQoc6378LA8RkY61UYPQ4jB1X9j6ejMSmo8_y5NTOPppI3ADdt0oaTxTMO7HbECzLrxZOfYI3_tUQzeCVigjIPIyUB1,4.5,21000.0,17994852083683741176,20,tvs,False,False
"100"" Class Neo QLED 4K QN80F Samsung Vision AI Smart TV",Schaefer's,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:11566680891491063270,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ4ch9q_ep4qCkx2BxD2YE-AtWLpCJpLTerceAvUOIS72CI8odYATzZAXJuSV--3EOATynvmCAk2Oo3maxiKAzq2B6jDRtVwuo8Qg2Jz0oUXFPASLEaa7XKvg,4.7,3300.0,11566680891491063270,22,tvs,True,False
"SC-1520VTV Supersonic 15"" LED Smart TV",Walmart - Top Rated Seller,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:11826058213136439288,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",149.99,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTSpC-IZ0N9imySAXOynwVyB7HK8G7jTNy4W0YZE6Jf6qP2t0Ofdw4UnEHHdih-lYuba8nwddpmtz9uG-hHV6QQ8gQJLR7kLCeVDfTGlT2_WnwUsfAqmieA,3.8,55.0,11826058213136439288,23,tvs,False,False
"LG 32lr655bpua 32"" Class HD Smart LED TV",Best Buy,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:3418605008662179843,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",179.99,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTwoKXekP0lRNF4PwuaK0I8-BkV5PfWhwlFOQ8wa0oiQFT74LLaPCobZeqmuh6xlExGZxk8YTBv-oy43-exJRZMOh05m8RYTl6CFTxzdldIYT3ggi2c5cjV,4.5,713.0,3418605008662179843,24,tvs,False,False
TCL Class QM7L Series 4K SQD-Mini LED Smart Google TV,Macy's,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:12868852398211653856,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",799.99,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQn5CZhMFY4d4wMz6MACRkDBUp0kMvZBH_c2i3ZDjVnZAAXEigWE7kpWenP7tX953SNH4xHRYuL9ko5C7UIXmLUFsFZKCzNOPO0hfbowYwfggnP8LgBR8iAFQ,4.6,131.0,12868852398211653856,25,tvs,False,False
Samsung S85H OLED 4K Smart TV,NFM,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:14349997280372755588,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcT-p7N3MWdP3ETujWHUrGDUxkPQ2fyZa0Jdny_Yo65MrvxBKPWndBhhaH_HsEV_vyklnnIS_ywuXPF0i8GKRVobdols74kbQap_NSnHcsJABToOoybfN9j3,4.8,249.0,14349997280372755588,26,tvs,True,False
Westinghouse 4K LED Smart Roku TV,Target,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:12848996277111817041,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",239.99,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTTZ6fam8UZElZVz56A2sY6-IBAEPigbJpmTlBfhnOCKoBHHjQCoJ_b3Xc_SwVG7Vb7x9FyF2ChYBP-Oyav4Rekj70DPFuhMA,4.7,6500.0,12848996277111817041,27,tvs,False,False
Tcl 32 inch Qled Smart TV 32q21k,Walmart,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:11779824010757584347,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",128.0,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSXBEIgi83yjB3ncLSIrL3HX3F39hL6iOcSud2GzWjgMhSMadJRXE53Z4dQOmWcYZLjTvc62yXPfJgP3L35NdwMcs7iGjFrZyKyBi63imURSU8J0Va-pjuz,3.9,69.0,11779824010757584347,28,tvs,False,False
